Season,Team,Conf_x,Class_x,Pos_x,G_x,GS_x,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Conf_y,Class_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_y,player_id,cluster
2024-25,UNC Wilmington,CAA,SR,F,34,12,19.3,4.8,7.4,0.651,0.1,0.1,0.667,4.8,7.3,0.651,0.655,1.8,2.6,0.693,1.6,2.4,4.0,0.7,0.4,1.1,1.0,2.1,11.5,Unknown,CAA,SR,F,34,12,656,28.1,0.665,0.012,0.349,329,9.6,14.1,11.9,8.0,1.2,7.2,10.1,25.0,2.5,1.1,3.6,0.219,4.4,0.6,5.0,Unknown,khamari-mcgriff-1,3
2024-25,Connecticut,Big East,FR,G,18,0,6.4,0.6,1.6,0.357,0.2,0.9,0.188,0.4,0.7,0.583,0.411,0.2,0.4,0.571,0.4,0.6,0.9,1.1,0.2,0.2,0.5,0.6,1.5,Unknown,Big East,FR,G,18,0,115,12.2,0.431,0.571,0.25,39,7.8,10.4,9.2,29.7,2.2,3.0,22.3,18.5,0.1,0.1,0.2,0.081,-0.2,1.7,1.4,Unknown,ahmad-nowell-1,4
2024-25,Southern California,Big Ten,SO,G,27.0,2.0,8.1,1.2,2.1,0.561,0.2,0.6,0.353,1.0,1.5,0.65,0.614,0.5,0.8,0.591,0.3,0.9,1.2,0.4,0.4,0.4,0.5,1.3,3.1,Unknown,Big Ten,SO,G,27.0,2.0,219.0,16.8,0.615,0.298,0.386,77.0,5.4,13.3,9.5,9.4,2.9,6.3,17.2,19.1,0.3,0.3,0.6,0.116,1.9,4.3,6.2,Unknown,kevin-patton-jr-1,3
2024-25,Missouri State,MVC,JR,G,28.0,19.0,22.6,3.1,5.3,0.581,0.2,0.7,0.316,2.9,4.6,0.62,0.601,1.2,2.0,0.618,2.0,4.0,6.0,0.6,1.2,0.1,1.2,2.0,7.6,Unknown,MVC,JR,G,28.0,19.0,632.0,18.9,0.609,0.128,0.372,206.0,11.3,23.2,17.1,5.6,3.2,0.6,15.9,17.5,1.1,1.0,2.1,0.135,1.0,0.6,1.6,Unknown,jalen-hampton-1,3
2024-25,Pittsburgh,ACC,JR,F,32,25,23.2,2.2,5.1,0.423,1.1,3.6,0.316,1.0,1.5,0.673,0.534,0.8,1.2,0.676,1.9,3.1,5.0,1.5,0.5,0.7,0.9,2.5,6.2,Unknown,ACC,JR,F,32,25,742,14.4,0.551,0.699,0.227,227,9.8,16.0,12.9,11.7,1.3,3.6,14.2,14.8,1.3,0.9,2.2,0.118,2.0,1.7,3.7,Unknown,guillermo-diaz-graham-1,2
2024-25,Western Kentucky,CUSA,FR,G,18,6,21.9,3.9,9.2,0.428,1.7,4.6,0.366,2.3,4.7,0.488,0.518,2.8,4.5,0.63,0.6,3.3,3.8,0.9,0.6,0.3,1.2,1.9,12.4,Unknown,CUSA,FR,G,18,6,395,18.0,0.545,0.494,0.488,198,2.6,15.5,9.0,8.5,1.5,1.8,9.7,27.9,0.6,0.6,1.2,0.121,2.4,0.0,2.4,Unknown,julius-thedford-1,2
2024-25,Ohio State,Big Ten,SO,C,15,0,8.3,0.5,1.0,0.533,0.0,0.1,0.0,0.5,0.9,0.571,0.533,0.3,0.5,0.5,0.5,0.4,0.9,0.3,0.1,0.1,0.3,1.3,1.3,Unknown,Big Ten,SO,C,15,0,124,5.9,0.532,0.067,0.533,24,7.0,5.7,6.3,6.7,0.9,0.9,21.0,9.8,0.1,0.1,0.2,0.053,-1.9,2.1,0.2,Unknown,austin-parks-1,0
2024-25,Ole Miss,SEC,FR,F,17,0,4.1,0.5,0.7,0.667,0.0,0.0,0,0.5,0.7,0.667,0.667,0.2,0.4,0.5,0.4,0.5,0.9,0.0,0.0,0.3,0.3,0.6,1.1,Unknown,SEC,FR,F,17,0,69,12.6,0.64,0.0,0.5,19,11.4,15.3,13.3,0.0,0.0,9.3,25.2,14.7,0.1,0.1,0.1,0.087,-2.5,0.8,-1.7,Unknown,john-bol-1,0
2024-25,Temple,AAC,SO,G,31,14,27.6,4.7,10.3,0.455,0.7,2.0,0.349,4.0,8.3,0.48,0.489,3.0,4.2,0.71,0.9,3.6,4.5,2.1,0.7,0.7,1.6,2.0,13.1,Unknown,AAC,SO,G,31,14,856,18.1,0.531,0.197,0.411,393,3.8,14.5,9.2,15.8,1.4,2.7,11.8,25.2,1.6,0.7,2.3,0.108,1.7,-0.7,1.0,Unknown,zion-stanford-1,2
2024-25,Clemson,ACC,FR,F,12,0,2.3,0.3,0.8,0.4,0.3,0.7,0.5,0.0,0.2,0.0,0.6,0.2,0.3,0.667,0.0,0.2,0.2,0.2,0.1,0.0,0.3,0.1,1.2,Unknown,ACC,FR,F,12,0,28,15.1,0.613,0.8,0.3,12,0.0,8.4,4.3,13.6,2.2,0.0,20.8,27.1,0.0,0.0,0.1,0.117,3.3,0.8,4.1,Unknown,asa-thomas-1,4
2024-25,IllinoisâChicago,MVC,JR,G,31.0,29.0,25.5,3.8,9.9,0.382,1.3,4.3,0.306,2.5,5.5,0.442,0.449,2.7,3.3,0.816,0.2,1.7,1.9,2.7,1.5,0.1,2.2,2.5,11.6,Unknown,MVC,JR,G,31.0,29.0,791.0,13.6,0.506,0.438,0.337,349.0,1.0,7.6,4.3,20.5,3.5,0.4,16.3,27.1,0.5,1.1,1.6,0.081,-2.3,-0.3,-2.6,Unknown,javon-jackson-1,4
2024-25,Northeastern,CAA,JR,G,13,5,24.2,3.8,8.8,0.435,1.5,3.7,0.396,2.4,5.2,0.463,0.517,4.3,5.4,0.8,0.6,1.1,1.7,0.8,0.5,0.1,1.8,1.6,13.5,Unknown,CAA,JR,G,13,5,315,17.3,0.59,0.417,0.609,154,3.0,5.2,4.1,7.1,1.3,0.3,13.9,28.1,0.7,0.2,1.0,0.124,1.5,-2.3,-0.7,Unknown,masai-troutman-1,2
2024-25,Utah,Big 12,SO,F,33,23,23.5,2.4,5.1,0.467,0.8,2.3,0.351,1.5,2.7,0.567,0.548,0.8,1.2,0.667,1.5,3.4,4.9,1.5,0.7,0.7,0.8,2.4,6.3,Unknown,Big 12,SO,F,33,23,774,14.2,0.563,0.461,0.234,212,7.1,15.3,11.2,11.1,1.7,3.2,11.9,13.3,1.3,1.1,2.4,0.123,1.6,2.8,4.5,Unknown,jake-wahlin-1,2
2024-25,Binghamton,AEC,SO,F,31,31,32.7,3.6,8.7,0.419,0.7,2.4,0.293,2.9,6.3,0.467,0.459,3.3,5.2,0.631,2.1,8.8,10.9,1.9,0.9,0.3,1.8,2.5,11.3,Unknown,AEC,SO,F,31,31,1014,16.1,0.504,0.278,0.593,368,8.1,29.8,19.7,11.3,1.6,1.0,14.1,21.1,1.1,1.8,2.9,0.113,-1.9,-1.2,-3.0,Unknown,gavin-walsh-1,0
2024-25,Rice,AAC,JR,F,32.0,32.0,24.3,3.8,6.7,0.565,0.0,0.0,0.0,3.8,6.7,0.568,0.565,2.8,4.4,0.65,3.1,4.2,7.2,0.8,0.5,1.0,1.1,3.3,10.4,Unknown,AAC,JR,F,32.0,32.0,779.0,22.9,0.594,0.005,0.654,332.0,13.9,18.8,16.3,7.9,1.2,4.7,10.8,20.7,2.3,1.2,3.5,0.182,2.3,0.5,2.7,Unknown,caden-powell-1,3
2024-25,Kansas State,Big 12,JR,G,33.0,33.0,27.6,3.3,8.4,0.39,2.7,7.0,0.388,0.5,1.4,0.4,0.552,1.6,2.0,0.818,0.2,2.3,2.5,0.8,0.6,0.1,0.7,1.2,10.9,Unknown,Big 12,JR,G,33.0,33.0,911.0,13.4,0.584,0.838,0.238,297.0,0.6,9.8,5.2,5.8,1.2,0.4,6.7,18.5,1.7,1.0,2.7,0.118,3.5,1.0,4.5,Unknown,brendan-hausen-1,4
2024-25,Oregon State,WCC,SR,G,33.0,32.0,31.9,3.5,8.7,0.397,0.9,3.3,0.282,2.5,5.4,0.469,0.451,2.0,2.4,0.835,0.8,3.9,4.8,5.1,1.5,0.3,2.2,2.4,9.8,Unknown,WCC,SR,G,33.0,32.0,1052.0,15.5,0.501,0.383,0.275,393.0,3.5,14.9,9.6,29.1,2.8,1.3,18.2,20.2,1.5,1.5,3.1,0.116,1.2,1.5,2.8,Unknown,damarco-minor-1,4
2024-25,Duquesne,A-10,SR,G,32.0,30.0,29.2,4.3,10.5,0.409,2.4,6.3,0.379,1.9,4.1,0.455,0.524,1.9,2.4,0.782,0.3,2.0,2.3,3.1,0.9,0.1,1.8,1.3,12.9,Unknown,A-10,SR,G,32.0,30.0,933.0,16.2,0.554,0.606,0.233,392.0,1.2,8.7,4.8,22.8,1.8,0.5,13.3,23.9,1.9,1.1,3.0,0.129,3.3,-0.1,3.2,Unknown,tre-dinkins-1,2
2024-25,Sacramento State,Big Sky,JR,F,5.0,4.0,12.4,1.2,2.8,0.429,0.2,0.8,0.25,1.0,2.0,0.5,0.464,0.0,0.0,Unknown,1.6,1.8,3.4,1.4,0.4,1.0,1.4,2.2,2.6,Unknown,Big Sky,JR,F,5.0,4.0,62.0,12.8,0.464,0.286,0.0,19.0,15.1,17.8,16.5,23.2,2.0,11.2,33.3,17.9,0.0,0.1,0.1,0.054,-7.4,1.1,-6.3,Unknown,jalen-pitre-1,0
2024-25,Western Michigan,MAC,JR,G,24,24,32.0,6.0,14.0,0.424,1.4,4.8,0.284,4.6,9.2,0.498,0.473,3.5,4.8,0.724,0.5,3.8,4.3,5.8,1.7,0.2,3.3,2.1,16.8,Unknown,MAC,JR,G,24,24,769,19.8,0.514,0.344,0.344,417,1.6,13.9,7.4,38.1,3.0,0.8,16.6,29.7,1.2,0.8,2.0,0.105,1.7,-0.5,1.2,Unknown,chansey-willis-jr-1,2
2024-25,Delaware,CAA,FR,G,34,33,29.8,4.5,8.6,0.517,0.6,1.7,0.333,3.9,7.0,0.561,0.549,2.4,3.1,0.769,0.8,3.4,4.2,3.9,0.8,0.6,2.6,2.2,11.9,Unknown,CAA,FR,G,34,33,1012,16.3,0.587,0.194,0.354,438,3.3,12.6,8.2,24.3,1.6,2.0,20.8,22.0,1.6,0.7,2.3,0.091,0.3,-1.8,-1.5,Unknown,izaiah-pasha-1,2
2024-25,New Mexico,MWC,FR,G,32,0,6.7,0.8,1.9,0.417,0.5,1.1,0.417,0.3,0.8,0.417,0.542,0.3,0.5,0.625,0.0,0.3,0.4,0.8,0.4,0.1,0.5,0.8,2.3,Unknown,MWC,FR,G,32,0,215,12.2,0.555,0.6,0.267,74,0.5,5.7,3.0,18.6,3.3,1.0,18.2,18.2,0.2,0.4,0.6,0.119,-1.7,3.4,1.7,Unknown,kayde-dotson-1,4
2024-25,Louisiana State,SEC,JR,F,5,0,2.4,0.6,0.8,0.75,0.0,0.0,0,0.6,0.8,0.75,0.75,0.2,0.4,0.5,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.4,1.4,Unknown,SEC,JR,F,5,0,12,16.4,0.707,0.0,0.5,5,0.0,8.7,4.6,0.0,0.0,0.0,16.8,24.7,0.0,0.0,0.0,0.087,-6.9,-2.1,-8.9,Unknown,noah-boyde-1,0
2024-25,College of Charleston,CAA,SO,G,27.0,23.0,27.5,4.3,10.5,0.413,2.4,5.9,0.415,1.9,4.6,0.411,0.53,1.8,2.7,0.681,0.3,3.3,3.6,2.5,1.1,0.0,2.4,2.6,12.9,Unknown,CAA,SO,G,27.0,23.0,742.0,13.9,0.55,0.562,0.254,321.0,1.3,13.0,7.3,18.0,2.2,0.0,16.8,25.8,0.6,1.0,1.6,0.086,-0.1,0.1,0.1,Unknown,deywilk-tavarez-1,4
2024-25,Tulsa,AAC,SO,F,27,5,10.8,1.3,3.3,0.393,0.4,1.3,0.294,0.9,2.0,0.455,0.449,0.6,0.8,0.714,0.8,1.6,2.4,0.3,0.1,0.1,0.4,1.4,3.5,Unknown,AAC,SO,F,27,5,292,10.7,0.48,0.382,0.236,95,8.2,16.5,12.4,6.2,0.4,1.4,10.8,19.6,0.2,0.3,0.5,0.064,-4.9,-2.3,-7.2,Unknown,matthew-reed-2,4
2024-25,UAB,AAC,JR,G,37,21,26.8,3.1,8.3,0.367,1.3,4.1,0.32,1.7,4.2,0.413,0.446,1.4,1.6,0.867,0.6,1.5,2.1,1.8,0.8,0.2,0.9,1.7,8.8,Unknown,AAC,JR,G,37,21,993,10.9,0.486,0.497,0.195,312,2.3,6.0,4.1,10.8,1.8,0.7,8.9,17.5,1.3,0.6,1.9,0.077,-1.0,-0.7,-1.7,Unknown,efrem-johnson-1,4
2024-25,Alabama,SEC,SO,F,37,22,18.7,1.8,4.2,0.429,0.8,2.7,0.307,0.9,1.4,0.66,0.529,1.0,1.7,0.597,1.0,2.4,3.4,0.8,0.5,0.6,0.8,2.2,5.4,Unknown,SEC,SO,F,37,22,692,11.0,0.545,0.656,0.403,200,5.7,12.3,9.3,6.2,1.3,2.7,14.1,14.0,0.8,0.8,1.6,0.092,1.6,3.4,5.0,Unknown,jarin-stevenson-1,4
2024-25,Brigham Young,Big 12,FR,F,31,15,17.4,2.5,6.0,0.411,1.4,4.0,0.35,1.1,2.0,0.532,0.527,0.9,1.5,0.587,0.6,1.5,2.2,0.7,0.6,0.4,0.8,1.2,7.2,Unknown,Big 12,FR,F,31,15,538,14.4,0.537,0.665,0.249,196,4.3,10.1,7.3,6.8,2.0,3.1,10.4,21.6,0.8,0.6,1.4,0.105,2.5,1.3,3.8,Unknown,kanon-catchings-1,2
2024-25,Kansas,Big 12,SR,F,8.0,0.0,5.3,0.5,1.1,0.444,0.0,0.3,0.0,0.5,0.9,0.571,0.444,0.4,0.6,0.6,0.8,0.6,1.4,0.4,0.6,0.1,0.4,1.0,1.4,Unknown,Big 12,SR,F,8.0,0.0,42.0,17.6,0.484,0.222,0.556,14.0,16.7,12.5,14.5,11.5,6.9,2.6,20.9,17.2,0.0,0.1,0.2,0.151,-2.0,7.1,5.1,Unknown,zach-clemence-1,3
2024-25,Longwood,Big South,SO,G,13.0,0.0,7.2,1.4,3.0,0.462,0.5,1.7,0.273,0.9,1.3,0.706,0.538,0.5,0.5,0.857,0.3,2.0,2.3,0.4,0.6,0.3,0.5,1.1,3.7,Unknown,Big South,SO,G,13.0,0.0,94.0,23.7,0.567,0.564,0.179,43.0,5.0,34.2,19.2,11.3,4.8,5.4,12.4,25.1,0.2,0.2,0.4,0.183,-5.6,-0.5,-6.1,Unknown,dj-jefferson-1,3
2024-25,Wisconsin,Big Ten,JR,F,37.0,0.0,9.6,1.2,3.3,0.374,0.5,1.8,0.294,0.7,1.5,0.473,0.455,0.5,0.7,0.704,0.4,1.4,1.8,0.4,0.2,0.3,0.5,0.9,3.5,Unknown,Big Ten,JR,F,37.0,0.0,356.0,12.0,0.482,0.553,0.22,126.0,4.7,15.8,10.6,8.4,1.3,3.6,12.8,22.5,0.1,0.6,0.7,0.078,-0.2,2.1,1.9,Unknown,xavier-amos-1,4
2024-25,Northern Kentucky,Horizon,JR,F,33.0,32.0,26.8,3.1,5.3,0.592,0.0,0.0,0,3.1,5.3,0.592,0.592,1.1,1.9,0.581,2.3,3.2,5.5,0.7,0.6,1.6,1.2,2.9,7.3,Unknown,Horizon,JR,F,33.0,32.0,885.0,15.1,0.595,0.0,0.356,240.0,9.7,14.8,12.1,4.8,1.3,7.1,16.8,14.1,1.2,1.2,2.3,0.105,-2.4,0.6,-1.8,Unknown,keeyan-itejere-1,0
2024-25,Northwestern,Big Ten,FR,F,4,0,3.3,0.5,1.3,0.4,0.0,0.3,0.0,0.5,1.0,0.5,0.4,0.0,0.0,,0.3,0.8,1.0,0.0,0.0,0.0,0.0,0.8,1.0,Unknown,Big Ten,FR,F,4,0,13,8.2,0.4,0.2,0.0,4,8.9,28.7,18.4,0.0,0.0,0.0,0.0,20.1,0.0,0.0,0.0,0.07,-7.5,-1.0,-8.5,Unknown,blake-barkley-1,1
2024-25,Northern Colorado,Big Sky,JR,G,34,34,32.8,6.2,10.4,0.593,0.5,1.3,0.409,5.6,9.1,0.619,0.619,3.1,4.6,0.669,1.0,4.6,5.6,3.4,0.9,0.5,2.7,2.3,16.0,Unknown,Big Sky,JR,G,34,34,1115,20.6,0.633,0.124,0.444,538,4.1,16.9,10.7,19.6,1.6,1.7,17.8,24.3,2.8,1.5,4.3,0.156,2.1,-0.4,1.7,Unknown,langston-reynolds-1,2
2024-25,Louisiana Tech,CUSA,JR,G,30,10,24.7,3.5,7.9,0.441,1.9,4.4,0.421,1.6,3.4,0.466,0.559,1.4,1.7,0.808,0.6,1.7,2.3,0.9,0.7,0.1,0.8,1.2,10.2,Unknown,CUSA,JR,G,30,10,741,15.5,0.587,0.564,0.22,263,2.9,7.5,5.4,7.6,1.8,0.6,8.4,20.2,1.5,0.9,2.5,0.134,2.7,-0.1,2.6,Unknown,al-green-1,2
2024-25,Georgia,SEC,SO,G,17.0,0.0,15.5,2.2,5.5,0.409,0.4,1.6,0.25,1.8,3.8,0.477,0.446,1.6,2.2,0.711,0.6,1.5,2.1,0.8,1.1,0.2,1.7,1.3,6.5,Unknown,SEC,SO,G,17.0,0.0,264.0,12.5,0.495,0.301,0.409,104.0,4.6,10.5,7.7,9.7,4.0,1.3,20.7,26.4,-0.1,0.4,0.4,0.059,-1.2,3.2,2.0,Unknown,deshayne-montgomery-1,4
2024-25,Arizona State,Big 12,JR,F,31.0,12.0,18.0,2.2,3.8,0.573,0.0,0.0,0,2.2,3.8,0.573,0.573,1.1,1.8,0.6,1.5,3.7,5.2,0.6,0.2,1.1,1.4,3.0,5.4,Unknown,Big 12,JR,F,31.0,12.0,558.0,13.8,0.583,0.0,0.47,175.0,9.8,22.8,16.4,6.4,0.6,6.7,22.7,16.9,0.4,0.8,1.2,0.085,-1.7,2.8,1.1,Unknown,shawn-phillips-1,0
2024-25,Miami (FL),ACC,FR,G,29,7,18.6,2.1,5.6,0.377,1.2,3.9,0.304,0.9,1.7,0.54,0.481,0.5,0.6,0.875,0.1,0.9,1.0,0.9,0.6,0.2,0.7,1.2,5.9,Unknown,ACC,FR,G,29,7,539,9.9,0.501,0.691,0.099,155,0.7,6.3,3.4,8.2,2.0,1.3,10.5,18.2,0.3,-0.1,0.2,0.014,-0.5,-1.6,-2.1,Unknown,austin-swartz-1,4
2024-25,Boston College,ACC,SO,F,27,19,23.6,3.5,7.8,0.452,0.9,2.6,0.362,2.6,5.2,0.496,0.512,1.6,2.6,0.629,1.5,2.6,4.1,0.9,0.2,0.3,1.7,2.4,9.6,Unknown,ACC,SO,F,27,19,636,13.0,0.532,0.329,0.333,248,7.3,13.3,10.3,8.5,0.6,1.2,16.2,23.8,0.5,0.3,0.9,0.054,-0.1,-1.4,-1.5,Unknown,elijah-strong-1,4
2024-25,Michigan State,Big Ten,JR,G,37,16,23.1,3.1,8.2,0.373,1.3,3.9,0.329,1.8,4.2,0.414,0.452,1.7,2.0,0.851,0.2,1.7,1.9,3.7,0.8,0.2,1.6,1.7,9.1,Unknown,Big Ten,JR,G,37,16,853,14.1,0.498,0.482,0.244,353,1.0,8.1,4.7,29.6,2.0,1.2,14.6,23.0,1.2,1.5,2.7,0.128,2.6,3.3,5.9,Unknown,tre-holloman-1,4
2024-25,Northern Arizona,Big Sky,SR,F,34.0,34.0,33.7,5.9,10.3,0.569,0.0,0.0,0,5.9,10.3,0.569,0.569,1.6,4.3,0.379,3.5,8.9,12.4,3.4,1.1,0.4,1.9,2.5,13.3,Unknown,Big Sky,SR,F,34.0,34.0,1146.0,22.2,0.541,0.0,0.414,495.0,11.4,31.8,21.2,19.0,1.9,1.2,13.1,21.0,2.5,2.0,4.5,0.158,1.5,0.1,1.6,Unknown,carson-towt-1,3
2024-25,UNC Greensboro,Southern,JR,F,32,32,29.3,4.4,11.0,0.402,3.0,7.5,0.398,1.4,3.4,0.409,0.538,1.5,1.7,0.906,1.1,2.3,3.4,0.8,0.6,0.2,1.3,2.3,13.3,Unknown,Southern,JR,F,32,32,937,15.3,0.566,0.687,0.151,371,4.2,8.8,6.6,5.9,1.2,0.7,9.6,23.4,2.0,1.3,3.2,0.138,1.2,-1.1,0.1,Unknown,donovan-atwell-1,2
2024-25,Delaware,CAA,SR,F,36.0,36.0,34.3,5.5,11.7,0.469,2.7,6.4,0.416,2.8,5.3,0.534,0.583,3.1,4.0,0.785,1.0,4.5,5.5,2.1,1.1,0.4,1.3,2.0,16.8,Unknown,CAA,SR,F,36.0,36.0,1233.0,20.4,0.617,0.55,0.343,563.0,3.7,14.5,9.4,11.6,1.9,1.1,8.8,22.3,3.6,1.0,4.6,0.148,4.2,-2.0,2.3,Unknown,john-camden-1,2
2024-25,Virginia Tech,ACC,SO,C,31,1,10.6,1.6,2.6,0.625,0.0,0.0,1.0,1.6,2.5,0.62,0.631,0.6,1.0,0.645,1.0,1.9,2.9,0.2,0.2,0.4,0.4,1.5,3.9,Unknown,ACC,SO,C,31,1,329,19.4,0.639,0.013,0.388,113,12.0,21.8,16.9,3.3,0.9,4.0,11.2,17.0,0.8,0.4,1.2,0.145,1.3,0.7,2.0,Unknown,patrick-wessler-1,3
2024-25,George Mason,A-10,FR,G,9,0,2.3,0.4,0.8,0.571,0.1,0.4,0.25,0.3,0.3,1.0,0.643,0.2,0.2,1.0,0.2,0.1,0.3,0.0,0.1,0.0,0.3,0.0,1.2,Unknown,A-10,FR,G,9,0,21,19.7,0.692,0.571,0.286,9,12.3,5.3,8.5,0.0,2.9,0.0,27.4,27.8,0.0,0.0,0.1,0.112,-0.1,-4.5,-4.6,Unknown,bryson-cokley-1,2
2024-25,High Point,Big South,SO,F,35,35,21.7,2.1,3.3,0.643,0.0,0.0,0,2.1,3.3,0.643,0.643,1.1,2.1,0.534,3.1,5.2,8.4,0.2,0.6,1.4,0.7,2.3,5.3,Unknown,Big South,SO,F,35,35,758,20.6,0.625,0.0,0.635,225,18.3,27.4,23.1,1.3,1.6,7.2,13.8,11.7,1.9,1.7,3.6,0.191,2.5,0.9,3.3,Unknown,juslin-bodo-bodo-1,3
2024-25,George Mason,A-10,SR,F,36.0,36.0,25.7,5.4,9.8,0.554,0.1,0.5,0.176,5.3,9.3,0.573,0.558,3.1,5.2,0.604,2.0,5.0,6.9,1.4,0.8,0.6,2.5,2.9,14.1,Unknown,A-10,SR,F,36.0,36.0,925.0,22.2,0.574,0.048,0.531,475.0,9.9,21.3,16.1,14.2,1.8,3.3,17.0,30.6,1.7,2.3,4.0,0.171,1.1,2.2,3.2,Unknown,jalen-haynes-1,3
2024-25,Milwaukee,Horizon,SR,G,32.0,32.0,34.2,5.2,10.9,0.477,0.4,1.7,0.259,4.8,9.2,0.517,0.497,3.8,4.7,0.805,0.6,2.4,3.0,5.9,1.4,0.0,3.4,1.8,14.6,Unknown,Horizon,SR,G,32.0,32.0,1095.0,16.8,0.556,0.155,0.428,506.0,2.1,8.5,5.2,31.1,2.3,0.1,20.7,22.9,2.1,1.4,3.6,0.13,0.6,-0.7,-0.1,Unknown,themus-fulks-1,2
2024-25,Washington State,WCC,SO,F,34.0,34.0,31.6,4.9,8.9,0.549,0.8,1.9,0.422,4.1,7.1,0.583,0.594,3.1,4.2,0.734,1.6,5.1,6.7,4.4,1.1,0.5,3.3,2.4,13.7,Unknown,WCC,SO,F,34.0,34.0,1073.0,19.0,0.626,0.211,0.47,503.0,6.2,17.9,12.5,25.1,1.9,1.7,23.0,22.2,2.3,1.1,3.5,0.13,2.9,0.8,3.7,Unknown,lejuan-watts-1,2
2024-25,Akron,MAC,SR,F,35.0,28.0,18.1,2.5,4.1,0.593,0.0,0.0,0,2.5,4.1,0.593,0.593,2.0,2.9,0.67,2.7,4.5,7.2,0.5,0.5,1.0,1.2,2.8,6.9,Unknown,MAC,SR,F,35.0,28.0,634.0,20.7,0.621,0.0,0.71,258.0,16.6,26.6,21.7,4.1,1.7,5.6,18.1,17.8,1.5,1.3,2.8,0.177,-0.8,0.1,-0.7,Unknown,james-okonkwo-1,3
2024-25,Evansville,MVC,FR,F,24,24,34.9,5.3,11.8,0.447,1.8,5.8,0.317,3.4,6.0,0.573,0.525,2.6,3.7,0.705,0.8,3.6,4.4,1.3,1.3,0.4,2.0,2.5,14.9,Unknown,MVC,FR,F,24,24,838,14.8,0.553,0.493,0.312,318,2.6,11.7,7.3,8.6,2.2,1.4,12.9,23.8,0.7,1.0,1.7,0.083,-1.0,-0.8,-1.8,Unknown,gabriel-pozzato-1,4
2024-25,Butler,Big East,SO,C,34,16,13.4,1.5,3.7,0.402,0.5,1.9,0.273,1.0,1.8,0.541,0.472,0.6,1.1,0.553,0.8,2.1,2.8,0.6,0.3,0.1,0.3,1.5,4.1,Unknown,Big East,SO,C,34,16,454,12.6,0.486,0.52,0.299,146,7.1,16.7,12.2,9.2,1.3,0.9,7.0,18.1,0.5,0.4,0.9,0.083,0.4,0.6,1.0,Unknown,boden-kapke-1,4
2024-25,Virginia Tech,ACC,SO,G,32,15,22.2,2.5,6.9,0.365,1.3,4.2,0.299,1.3,2.8,0.466,0.455,0.7,0.8,0.815,0.2,0.8,1.0,2.8,0.6,0.0,2.2,1.4,7.0,Unknown,ACC,SO,G,32,15,709,7.6,0.477,0.604,0.122,242,1.2,4.4,2.8,26.1,1.5,0.0,23.2,22.6,-0.2,0.3,0.1,0.005,-1.2,-1.4,-2.6,Unknown,brandon-rechsteiner-1,4
2024-25,Toledo,MAC,SO,G,33,21,21.8,2.4,5.5,0.431,1.1,2.8,0.372,1.3,2.6,0.494,0.528,1.3,1.5,0.857,0.7,2.2,2.8,0.8,0.5,0.2,0.6,1.7,7.1,Unknown,MAC,SO,G,33,21,720,12.6,0.57,0.519,0.271,217,3.4,12.0,7.6,6.3,1.2,0.9,9.3,15.5,1.2,0.2,1.4,0.076,-0.1,-2.5,-2.6,Unknown,bryce-ford-1,4
2024-25,Youngstown State,Horizon,SO,C,34,7,21.8,2.9,4.2,0.699,0.0,0.1,0.0,2.9,4.1,0.709,0.699,0.9,2.0,0.478,2.5,3.3,5.8,0.4,0.3,3.1,1.2,2.5,6.8,Unknown,Horizon,SO,C,34,7,740,20.6,0.664,0.014,0.469,231,12.9,16.6,14.8,3.7,0.7,14.3,19.0,14.3,1.3,1.5,2.8,0.154,-1.8,2.9,1.1,Unknown,gabe-dynes-1,3
2024-25,St. Mary's (CA),WCC,SO,F,33.0,0.0,9.5,0.7,2.0,0.354,0.4,1.3,0.31,0.3,0.7,0.435,0.454,0.3,0.4,0.917,0.3,0.9,1.2,0.4,0.3,0.2,0.3,0.9,2.1,Unknown,WCC,SO,F,33.0,0.0,315.0,10.1,0.495,0.646,0.185,69.0,4.0,11.3,7.6,7.5,1.8,2.7,11.3,13.1,0.3,0.7,1.0,0.126,-1.1,4.0,2.9,Unknown,ashton-hardaway-1,4
2024-25,Elon,CAA,SO,G,29,12,29.4,4.3,10.6,0.408,0.9,3.4,0.263,3.4,7.1,0.478,0.451,5.0,6.2,0.811,1.2,2.6,3.8,2.9,1.6,0.4,2.2,1.7,14.6,Unknown,CAA,SO,G,29,12,852,20.6,0.539,0.324,0.588,425,4.9,9.1,7.2,21.1,3.2,1.5,14.1,27.2,2.2,1.1,3.3,0.157,1.4,0.2,1.6,Unknown,tj-simpkins-1,2
