Season,Team,Conf_x,Class_x,Pos_x,G_x,GS_x,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Conf_y,Class_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_y,player_id,cluster,standard_player,player,new_team_x,new_university_name,new_team_name,before_Team,old_rank,old_netrtg,old_adjt,old_luck,old_sos,old_sos_ooc,new_rank,new_netrtg,new_adjt,new_luck,new_sos,new_sos_ooc,rank_change,netrtg_change,adjt_change,luck_change,sos_change,sos_ooc_change,Pos_C,Pos_F,Pos_G,Class_FR,Class_JR,Class_SO,Class_SR
2024-25,Baylor,Big 12,SR,G,31.0,11.0,25.0,2.4,6.2,0.38,1.6,4.6,0.354,0.7,1.5,0.458,0.513,0.7,0.9,0.786,1.1,2.5,3.5,0.8,0.6,0.2,0.6,2.1,7.1,Unknown,Big 12,SR,G,31.0,11.0,774.0,11.2,0.533,0.75,0.146,203.0,4.9,12.3,8.5,5.4,1.4,1.1,8.9,14.8,1.2,0.8,2.0,0.103,1.9,1.5,3.4,Unknown,jalen-celestine-1,4,jalen celestine,Jalen Celestine,Cincinnati Bearcats,Cincinnati,Bearcats,Baylor,30.0,20.83,64.6,-0.036,16.72,7.93,55.0,14.86,66.1,-0.055,11.16,-4.92,25.0,-5.969999999999999,1.5,-0.019000000000000003,-5.559999999999999,-12.85,0,0,1,0,0,0,1
2024-25,UCF,Big 12,FR,C,34.0,34.0,28.7,4.1,8.3,0.498,0.7,2.3,0.291,3.4,5.9,0.579,0.539,1.5,2.2,0.667,2.6,3.8,6.4,0.7,0.5,2.6,1.3,2.8,10.4,Unknown,Big 12,FR,C,34.0,34.0,977.0,17.4,0.557,0.281,0.267,343.0,9.8,14.2,12.0,5.0,0.9,9.1,12.4,17.6,1.6,1.0,2.5,0.104,1.8,2.2,4.0,Unknown,moustapha-thiam-1,0,moustapha thiam,Moustapha Thiam,Cincinnati Bearcats,Cincinnati,Bearcats,UCF,67.0,11.95,72.2,0.047,12.27,-1.17,55.0,14.86,66.1,-0.055,11.16,-4.92,-12.0,2.91,-6.1000000000000085,-0.10200000000000001,-1.1099999999999994,-3.75,1,0,0,1,0,0,0
2024-25,Providence,Big East,SO,G,24.0,4.0,10.1,1.3,3.2,0.403,0.8,2.2,0.385,0.5,1.0,0.44,0.532,0.2,0.3,0.833,0.6,0.8,1.4,0.4,0.3,0.2,0.5,0.7,3.6,Unknown,Big East,SO,G,24.0,4.0,242.0,13.7,0.545,0.675,0.078,81.0,7.3,8.3,7.8,7.4,1.5,1.8,12.1,19.3,0.4,0.2,0.6,0.091,2.9,0.7,3.6,Unknown,justyn-fernandez-1,4,justyn fernandez,Justyn Fernandez,Delaware Fightin' Blue Hens,Delaware,Fightin' Blue Hens,Providence,96.0,6.93,66.5,-0.097,9.7,-0.65,235.0,-5.67,70.6,-0.017,-3.03,-1.53,139.0,-12.6,4.099999999999994,0.08,-12.729999999999999,-0.88,0,0,1,0,0,1,0
2024-25,Utah,Big 12,JR,F,33.0,29.0,22.4,2.7,6.6,0.406,1.1,3.5,0.308,1.6,3.0,0.52,0.488,0.8,1.3,0.614,0.8,2.6,3.4,2.8,0.7,0.7,1.3,2.0,7.2,Unknown,Big 12,JR,F,33.0,29.0,738.0,13.3,0.502,0.539,0.203,252.0,3.7,12.4,8.1,22.8,1.7,3.4,15.3,18.6,0.8,1.0,1.8,0.098,1.4,2.4,3.8,Unknown,mike-sharavjamts-1,4,mike sharavjamts,Mike Sharavjamts,South Carolina Gamecocks,South Carolina,Gamecocks,Utah,76.0,10.5,69.1,-0.063,10.61,-9.6,69.0,11.51,65.5,-0.088,14.55,-2.11,-7.0,1.0099999999999998,-3.5999999999999943,-0.024999999999999994,3.9400000000000013,7.49,0,1,0,0,1,0,0
2024-25,North Dakota,Summit,JR,G,33.0,33.0,31.8,6.2,14.8,0.416,2.5,7.1,0.359,3.6,7.8,0.469,0.502,4.0,5.0,0.794,0.5,2.3,2.8,2.4,1.1,0.2,2.2,1.7,18.9,Unknown,Summit,JR,G,33.0,33.0,1050.0,18.8,0.548,0.478,0.337,567.0,1.7,8.4,4.8,15.5,1.9,0.5,11.5,29.2,2.5,0.4,2.9,0.11,2.3,-2.6,-0.3,Unknown,treysen-eaglestaff-1,2,treysen eaglestaff,Treysen Eaglestaff,West Virginia Mountaineers,West Virginia,Mountaineers,North Dakota,265.0,-8.31,69.2,-0.02,-0.75,2.65,53.0,15.11,64.3,0.023,13.19,0.98,-212.0,23.42,-4.900000000000006,0.043,13.94,-1.67,0,0,1,0,1,0,0
2024-25,Robert Morris,Horizon,SO,F,35.0,35.0,29.3,5.0,9.2,0.548,1.3,3.1,0.413,3.7,6.1,0.618,0.618,2.8,3.6,0.784,2.3,6.8,9.1,3.2,1.4,1.2,2.3,2.3,14.1,Unknown,Horizon,SO,F,35.0,35.0,1024.0,26.4,0.651,0.34,0.389,489.0,9.1,27.2,18.1,22.4,2.8,4.3,17.2,22.0,3.3,2.4,5.7,0.223,4.8,3.2,8.0,Unknown,alvaro-folgueiras-1,3,alvaro folgueiras,Alvaro Folgueiras,Iowa Hawkeyes,Iowa,Hawkeyes,Robert Morris,133.0,2.9,68.1,0.077,-5.15,-8.52,62.0,13.56,69.8,-0.037,13.06,-8.36,-71.0,10.66,1.7000000000000028,-0.11399999999999999,18.21,0.16000000000000014,0,1,0,0,0,1,0
2024-25,Southern California,Big Ten,FR,G,18.0,1.0,5.7,0.7,1.2,0.591,0.1,0.2,0.667,0.6,1.1,0.579,0.636,0.6,0.9,0.588,0.2,0.6,0.8,0.2,0.1,0.1,0.3,0.6,2.1,Unknown,Big Ten,FR,G,18.0,1.0,103.0,13.2,0.632,0.136,0.773,35.0,5.1,13.0,9.2,7.0,0.6,1.1,16.6,18.0,0.2,0.1,0.2,0.094,0.3,0.4,0.7,Unknown,isaiah-elohim-1,2,isaiah elohim,Isaiah Elohim,Florida Atlantic Owls,Florida Atlantic,Owls,USC,57.0,14.39,68.6,-0.057,12.67,-1.97,116.0,4.13,69.0,-0.028,2.62,4.34,59.0,-10.260000000000002,0.4000000000000057,0.029,-10.05,6.31,0,0,1,1,0,0,0
2024-25,South Dakota,Summit,SR,G,33.0,32.0,26.9,6.0,12.7,0.471,0.9,2.8,0.323,5.1,9.9,0.514,0.507,5.0,7.7,0.652,1.8,2.6,4.4,3.2,1.9,0.3,2.3,2.3,17.9,Unknown,Summit,SR,G,33.0,32.0,887.0,25.6,0.547,0.221,0.602,599.0,6.9,10.7,8.8,24.2,3.7,1.2,12.5,32.1,2.6,0.8,3.4,0.153,4.4,-0.3,4.1,Unknown,chase-forte-1,2,chase forte,Chase Forte,Boston College Eagles,Boston College,Eagles,South Dakota,240.0,-6.24,74.9,0.101,-3.45,-3.98,181.0,-2.0,66.9,0.018,5.19,-6.7,-59.0,4.24,-8.0,-0.083,8.64,-2.72,0,0,1,0,0,0,1
2024-25,Auburn,SEC,FR,F,21.0,0.0,9.1,1.4,2.7,0.536,0.4,1.0,0.409,1.0,1.6,0.618,0.616,1.0,1.4,0.667,0.4,0.8,1.1,0.1,0.3,0.2,0.3,0.9,4.2,Unknown,SEC,FR,F,21.0,0.0,192.0,18.5,0.633,0.393,0.536,75.0,4.8,9.2,7.1,2.7,1.8,2.8,9.1,19.9,0.5,0.3,0.8,0.167,3.0,2.4,5.4,Unknown,jahki-howard-1,2,jahki howard,Jahki Howard,Utah Utes,Utah,Utes,Auburn,4.0,35.05,68.2,0.026,19.63,10.51,76.0,10.5,69.1,-0.063,10.61,-9.6,72.0,-24.549999999999997,0.8999999999999915,-0.089,-9.02,-20.11,0,1,0,1,0,0,0
2024-25,Villanova,Big East,FR,F,30.0,0.0,10.3,0.8,1.3,0.575,0.0,0.1,0.0,0.8,1.2,0.622,0.575,0.4,0.6,0.667,1.0,1.3,2.3,0.1,0.1,0.1,0.3,1.0,1.9,Unknown,Big East,FR,F,30.0,0.0,309.0,11.8,0.597,0.075,0.45,69.0,12.4,14.5,13.5,2.3,0.4,1.7,14.1,10.0,0.5,0.3,0.8,0.106,-0.2,0.1,-0.1,Unknown,josiah-moseley-1,0,josiah moseley,Josiah Moseley,Texas Tech Red Raiders,Texas Tech,Red Raiders,Villanova,56.0,14.74,63.4,-0.066,8.19,-6.34,9.0,27.92,66.1,-0.037,12.19,-4.68,-47.0,13.180000000000001,2.6999999999999957,0.029000000000000005,4.0,1.6600000000000001,0,1,0,1,0,0,0
2024-25,Indiana,Big Ten,FR,F,23.0,0.0,16.5,2.1,5.5,0.378,0.1,0.9,0.15,2.0,4.7,0.421,0.39,1.1,1.6,0.722,0.7,2.2,2.9,0.6,0.3,0.0,0.6,1.0,5.4,Unknown,Big Ten,FR,F,23.0,0.0,380.0,9.5,0.434,0.157,0.283,118.0,4.6,15.2,9.9,6.2,1.2,0.3,8.9,20.8,0.0,0.5,0.5,0.052,-1.7,1.0,-0.7,Unknown,bryson-tucker-1,4,bryson tucker,Bryson Tucker,Washington Huskies,Washington,Huskies,Indiana,45.0,16.98,68.2,0.024,14.13,1.5,104.0,5.79,67.9,0.011,13.62,-4.3,59.0,-11.190000000000001,-0.29999999999999716,-0.013000000000000001,-0.5100000000000016,-5.8,0,1,0,1,0,0,0
2024-25,Utah,Big 12,JR,F,31.0,29.0,23.1,4.2,8.2,0.518,0.0,0.5,0.071,4.2,7.7,0.544,0.52,4.0,6.4,0.624,2.1,2.9,5.0,0.9,0.8,0.4,1.8,2.5,12.5,Unknown,Big 12,JR,F,31.0,29.0,715.0,19.3,0.557,0.055,0.779,354.0,9.9,13.5,11.8,7.9,2.1,1.7,13.7,27.4,1.4,1.0,2.4,0.133,1.7,1.2,2.9,Unknown,ezra-ausar-1,3,ezra ausar,Ezra Ausar,USC Trojans,USC,Trojans,Utah,76.0,10.5,69.1,-0.063,10.61,-9.6,57.0,14.39,68.6,-0.057,12.67,-1.97,-19.0,3.8900000000000006,-0.5,0.005999999999999998,2.0600000000000005,7.63,0,1,0,0,1,0,0
2024-25,Vanderbilt,SEC,SO,F,21.0,0.0,4.6,0.3,0.4,0.667,0.0,0.0,0.0,0.3,0.4,0.75,0.667,0.4,0.5,0.727,0.2,0.6,0.8,0.0,0.1,0.2,0.1,0.9,1.0,Unknown,SEC,SO,F,21.0,0.0,97.0,11.3,0.703,0.111,1.222,20.0,5.7,15.0,10.1,1.6,1.2,4.8,12.3,8.2,0.2,0.1,0.3,0.117,-2.4,1.9,-0.6,Unknown,jaqualon-roberts-1,0,jaqualon roberts,JaQualon Roberts,Davidson Wildcats,Davidson,Wildcats,Vanderbilt,48.0,16.23,69.5,0.01,13.38,-6.82,147.0,1.08,66.1,-0.02,-0.02,-4.75,99.0,-15.15,-3.4000000000000057,-0.03,-13.4,2.0700000000000003,0,1,0,0,0,1,0
2024-25,Baylor,Big 12,FR,F,24.0,0.0,6.3,0.6,1.8,0.326,0.3,1.0,0.25,0.3,0.8,0.421,0.395,0.2,0.3,0.5,0.5,1.0,1.5,0.2,0.3,0.2,0.1,1.0,1.6,Unknown,Big 12,FR,F,24.0,0.0,150.0,11.2,0.406,0.558,0.186,40.0,8.4,19.8,13.9,5.8,2.8,3.3,6.0,16.9,0.1,0.3,0.4,0.096,-2.3,3.1,0.8,Unknown,jason-asemota-1,4,jason asemota,Jason Asemota,Boston College Eagles,Boston College,Eagles,Baylor,30.0,20.83,64.6,-0.036,16.72,7.93,181.0,-2.0,66.9,0.018,5.19,-6.7,151.0,-22.83,2.3000000000000114,0.05399999999999999,-11.529999999999998,-14.629999999999999,0,1,0,1,0,0,0
2024-25,Iona,MAAC,FR,G,33.0,28.0,29.3,4.7,11.5,0.413,0.9,3.2,0.292,3.8,8.2,0.46,0.454,2.0,2.5,0.774,0.6,2.2,2.8,4.2,1.7,0.1,2.9,2.0,12.4,Unknown,MAAC,FR,G,33.0,28.0,968.0,14.2,0.488,0.28,0.222,418.0,2.2,9.5,5.6,30.4,3.4,0.3,18.5,25.6,0.7,1.4,2.1,0.089,-2.0,-0.5,-2.5,Unknown,adam-njie-jr-1,4,adam njie,Adam Njie,Dayton Flyers,Dayton,Flyers,Iona,260.0,-7.96,68.3,0.014,-7.25,-2.88,77.0,9.98,66.2,0.039,4.86,4.92,-183.0,17.94,-2.0999999999999943,0.025,12.11,7.8,0,0,1,1,0,0,0
2024-25,Wisconsin,Big Ten,FR,G,14.0,0.0,2.1,0.1,0.8,0.091,0.0,0.4,0.0,0.1,0.4,0.2,0.091,0.0,0.2,0.0,0.1,0.1,0.3,0.2,0.1,0.0,0.1,0.6,0.1,Unknown,Big Ten,FR,G,14.0,0.0,29.0,-10.9,0.08,0.545,0.273,5.0,8.3,7.5,7.9,16.3,2.0,0.0,7.4,23.8,-0.2,0.0,-0.1,-0.165,-19.5,-2.0,-21.4,Unknown,daniel-freitag-1,1,daniel freitag,Daniel Freitag,Buffalo Bulls,Buffalo,Bulls,Wisconsin,12.0,26.57,68.0,-0.047,14.53,0.01,339.0,-17.44,70.9,0.028,-3.03,0.38,327.0,-44.010000000000005,2.9000000000000057,0.075,-17.56,0.37,0,0,1,1,0,0,0
2024-25,Samford,Southern,SO,G,33.0,11.0,23.0,2.9,6.7,0.441,0.5,1.9,0.281,2.4,4.7,0.506,0.482,1.5,2.1,0.696,0.8,2.0,2.7,2.7,1.5,0.1,2.0,2.0,7.9,Unknown,Southern,SO,G,33.0,11.0,760.0,12.9,0.514,0.291,0.314,280.0,3.6,10.0,6.7,19.2,3.6,0.3,20.5,19.7,0.6,1.0,1.6,0.087,-2.2,-0.2,-2.5,Unknown,josh-holloway-1,4,josh holloway,Josh Holloway,Texas A&M Aggies,Texas A&M,Aggies,Samford,118.0,4.03,71.1,0.019,-1.91,-0.26,18.0,23.66,66.8,0.001,16.52,7.67,-100.0,19.63,-4.299999999999997,-0.018,18.43,7.93,0,0,1,0,0,1,0
2024-25,Indiana,Big Ten,SO,F,32.0,31.0,25.2,4.3,9.9,0.437,1.5,4.5,0.329,2.9,5.5,0.526,0.511,2.0,2.5,0.81,1.2,3.3,4.6,1.1,0.3,0.5,1.2,1.6,12.2,Unknown,Big Ten,SO,F,32.0,31.0,806.0,16.8,0.547,0.45,0.248,347.0,5.6,15.0,10.4,8.3,0.7,2.1,9.7,24.4,1.5,1.0,2.5,0.123,3.7,1.2,5.0,Unknown,mackenzie-mgbako-2,2,mackenzie mgbako,Mackenzie Mgbako,Texas A&M Aggies,Texas A&M,Aggies,Indiana,45.0,16.98,68.2,0.024,14.13,1.5,18.0,23.66,66.8,0.001,16.52,7.67,-27.0,6.68,-1.4000000000000057,-0.023,2.389999999999999,6.17,0,1,0,0,0,1,0
2024-25,James Madison,Sun Belt,SO,G,31.0,13.0,29.5,4.6,10.1,0.455,2.8,6.9,0.408,1.8,3.3,0.554,0.594,1.3,1.5,0.854,0.4,2.5,2.8,2.2,0.6,0.1,1.1,1.5,13.4,Unknown,Sun Belt,SO,G,31.0,13.0,915.0,18.4,0.615,0.678,0.153,377.0,1.5,9.7,5.6,15.7,1.3,0.2,9.4,21.1,2.8,0.7,3.5,0.154,4.5,-1.3,3.2,Unknown,bryce-lindsay-1,2,bryce lindsay,Bryce Lindsay,Villanova Wildcats,Villanova,Wildcats,James Madison,160.0,0.24,65.1,0.069,-1.22,3.73,56.0,14.74,63.4,-0.066,8.19,-6.34,-104.0,14.5,-1.6999999999999957,-0.135,9.41,-10.07,0,0,1,0,0,1,0
2024-25,Texas Tech,Big 12,SO,G,36.0,1.0,22.3,2.6,6.3,0.422,1.1,3.3,0.331,1.6,3.0,0.523,0.509,1.5,1.9,0.779,0.9,2.8,3.7,0.9,0.5,0.2,0.9,1.9,7.8,Unknown,Big 12,SO,G,36.0,1.0,801.0,13.3,0.548,0.524,0.302,262.0,4.7,14.4,9.6,6.8,1.4,0.8,11.4,18.5,1.3,1.2,2.5,0.125,1.3,1.8,3.2,Unknown,kevin-overton-2,2,kevin overton,Kevin Overton,Auburn Tigers,Auburn,Tigers,Texas Tech,9.0,27.92,66.1,-0.037,12.19,-4.68,4.0,35.05,68.2,0.026,19.63,10.51,-5.0,7.1299999999999955,2.1000000000000085,0.063,7.4399999999999995,15.19,0,0,1,0,0,1,0
2024-25,Iona,MAAC,SR,G,34.0,34.0,34.3,6.6,14.8,0.449,1.7,5.1,0.341,4.9,9.7,0.506,0.508,2.3,2.8,0.819,1.5,3.9,5.5,1.9,2.1,0.3,1.7,1.7,17.3,Unknown,MAAC,SR,G,34.0,34.0,1165.0,20.0,0.537,0.344,0.187,521.0,4.8,14.2,9.2,12.6,3.6,1.0,9.4,25.0,2.6,2.0,4.6,0.159,2.4,0.6,3.0,Unknown,dejour-reaves-1,2,dejour reaves,Dejour Reaves,Fordham Rams,Fordham,Rams,Iona,260.0,-7.96,68.3,0.014,-7.25,-2.88,237.0,-5.91,69.7,-0.003,1.13,-3.37,-23.0,2.05,1.4000000000000057,-0.017,8.379999999999999,-0.4900000000000002,0,0,1,0,0,0,1
2024-25,Maryland,Big Ten,SO,C,5.0,0.0,7.2,1.0,1.8,0.556,0.0,0.2,0.0,1.0,1.6,0.625,0.556,0.4,0.8,0.5,0.8,1.6,2.4,0.6,0.2,0.4,0.2,1.8,2.4,Unknown,Big Ten,SO,C,5.0,0.0,36.0,19.6,0.55,0.111,0.444,14.0,13.0,25.0,19.1,14.4,1.6,5.9,8.4,16.4,0.1,0.1,0.2,0.216,-2.7,6.1,3.4,Unknown,braden-pierce-1,3,braden pierce,Braden Pierce,Villanova Wildcats,Villanova,Wildcats,Maryland,10.0,27.07,69.6,-0.028,12.51,-10.46,56.0,14.74,63.4,-0.066,8.19,-6.34,46.0,-12.33,-6.199999999999996,-0.038000000000000006,-4.32,4.120000000000001,1,0,0,0,0,1,0
2024-25,Tulsa,AAC,JR,G,26.0,23.0,28.6,3.3,7.9,0.422,1.4,4.2,0.333,2.0,3.8,0.52,0.51,1.2,2.0,0.585,0.7,3.9,4.6,0.6,0.5,0.2,1.3,2.0,9.3,Unknown,AAC,JR,G,26.0,23.0,744.0,10.1,0.521,0.524,0.257,210.0,2.8,15.0,9.0,4.0,1.1,0.6,12.5,18.3,0.3,0.7,1.0,0.054,-2.6,-1.3,-3.9,Unknown,isaiah-barnes-1,4,isaiah barnes,Isaiah Barnes,Valparaiso Beacons,Valparaiso,Beacons,Tulsa,267.0,-8.54,66.4,-0.044,-1.33,-9.34,205.0,-3.49,68.2,-0.001,0.52,-4.25,-62.0,5.049999999999999,1.7999999999999972,0.043,1.85,5.09,0,0,1,0,1,0,0
2024-25,Liberty,CUSA,JR,F,35.0,35.0,24.6,3.4,5.8,0.583,0.1,0.6,0.238,3.3,5.2,0.623,0.596,1.7,2.6,0.641,1.5,4.0,5.5,2.1,0.8,1.1,1.5,2.5,8.6,Unknown,CUSA,JR,F,35.0,35.0,861.0,19.0,0.61,0.103,0.451,330.0,7.9,18.2,13.4,15.6,1.9,4.8,17.1,18.9,1.9,2.2,4.1,0.191,0.0,3.3,3.3,Unknown,owen-aquino-1,3,owen aquino,Owen Aquino,High Point Panthers,High Point,Panthers,Liberty,64.0,12.46,65.6,0.037,1.06,-2.87,82.0,9.15,66.5,0.015,-4.82,-5.75,18.0,-3.3100000000000005,0.9000000000000057,-0.022,-5.880000000000001,-2.88,0,1,0,0,1,0,0
2024-25,South Carolina,SEC,JR,G,32.0,19.0,26.4,2.7,7.1,0.382,0.9,3.2,0.277,1.8,4.0,0.465,0.443,1.9,2.6,0.735,1.0,3.5,4.6,1.8,1.1,0.1,2.0,1.9,8.2,Unknown,SEC,JR,G,32.0,19.0,846.0,11.1,0.492,0.443,0.364,267.0,4.7,16.1,10.4,14.0,2.5,0.3,19.1,20.3,0.1,1.1,1.2,0.056,-0.6,2.5,1.8,Unknown,zachary-davis-1,4,zachary davis,Zachary Davis,Memphis Tigers,Memphis,Tigers,South Carolina,69.0,11.51,65.5,-0.088,14.55,-2.11,54.0,15.1,71.0,0.085,6.51,15.73,-15.0,3.59,5.5,0.173,-8.040000000000001,17.84,0,0,1,0,1,0,0
2024-25,Wyoming,MWC,JR,F,23.0,5.0,9.8,0.9,2.3,0.404,0.0,0.0,0.0,0.9,2.3,0.404,0.404,0.7,0.9,0.81,0.7,1.7,2.3,0.0,0.2,0.4,0.6,1.1,2.6,Unknown,MWC,JR,F,23.0,5.0,225.0,10.6,0.476,0.0,0.404,58.0,7.8,20.3,14.0,0.9,1.1,5.3,17.3,17.5,0.0,0.3,0.3,0.054,-3.4,1.1,-2.4,Unknown,oleg-kojenets-2,0,oleg kojenets,Oleg Kojenets,Stony Brook Seawolves,Stony Brook,Seawolves,Wyoming,185.0,-2.23,64.8,-0.027,4.76,-3.15,333.0,-15.87,64.6,-0.017,-3.33,-1.17,148.0,-13.639999999999999,-0.20000000000000284,0.009999999999999998,-8.09,1.98,0,1,0,0,1,0,0
2024-25,Troy,Sun Belt,SR,G,34.0,34.0,30.4,5.4,11.6,0.471,1.1,4.0,0.27,4.4,7.5,0.578,0.518,2.3,3.4,0.664,1.9,2.6,4.6,4.8,2.9,0.4,2.7,2.4,14.2,Unknown,Sun Belt,SR,G,34.0,34.0,1033.0,23.2,0.54,0.349,0.295,517.0,7.2,9.6,8.4,35.1,5.6,1.6,17.2,25.8,2.4,2.5,4.9,0.189,3.9,4.3,8.2,Unknown,tayton-conerway-1,2,tayton conerway,Tayton Conerway,Indiana Hoosiers,Indiana,Hoosiers,Troy,95.0,6.95,66.5,-0.003,-1.81,1.44,45.0,16.98,68.2,0.024,14.13,1.5,-50.0,10.030000000000001,1.7000000000000028,0.027,15.940000000000001,0.06000000000000005,0,0,1,0,0,0,1
2024-25,North Florida,A-Sun,SO,G,32.0,32.0,31.7,5.3,12.6,0.425,2.4,7.3,0.335,2.9,5.3,0.55,0.522,2.3,3.6,0.632,1.5,5.3,6.8,1.9,0.6,0.5,1.9,2.9,15.4,Unknown,A-Sun,SO,G,32.0,32.0,1013.0,15.8,0.539,0.58,0.284,459.0,4.9,18.5,11.5,10.6,1.1,1.3,11.8,24.2,1.6,0.5,2.0,0.081,0.1,-2.7,-2.6,Unknown,jasai-miles-1,2,jasai miles,Jasai Miles,Indiana Hoosiers,Indiana,Hoosiers,North Florida,266.0,-8.42,72.4,0.049,-2.93,6.89,45.0,16.98,68.2,0.024,14.13,1.5,-221.0,25.4,-4.200000000000003,-0.025,17.060000000000002,-5.39,0,0,1,0,0,1,0
2024-25,Syracuse,ACC,FR,G,26.0,16.0,15.7,2.0,5.1,0.391,0.9,2.8,0.315,1.1,2.3,0.483,0.477,0.3,0.5,0.75,0.3,1.2,1.5,1.0,0.3,0.0,0.8,0.6,5.2,Unknown,ACC,FR,G,26.0,16.0,409.0,9.6,0.49,0.549,0.09,127.0,2.0,9.1,5.5,11.4,1.1,0.0,13.1,19.6,0.2,0.2,0.4,0.035,-0.1,-0.3,-0.4,Unknown,elijah-moore-1,4,elijah moore,Elijah Moore,Utah Utes,Utah,Utes,Syracuse,115.0,4.22,68.4,0.026,8.42,2.58,76.0,10.5,69.1,-0.063,10.61,-9.6,-39.0,6.28,0.6999999999999886,-0.089,2.1899999999999995,-12.18,0,0,1,1,0,0,0
2024-25,Washington,Big Ten,JR,G,31.0,20.0,24.3,3.3,7.7,0.425,1.7,4.3,0.402,1.6,3.5,0.454,0.535,1.6,2.2,0.71,0.5,1.6,2.1,1.4,1.0,0.3,1.2,2.0,9.9,Unknown,Big Ten,JR,G,31.0,20.0,754.0,14.8,0.561,0.55,0.288,281.0,2.6,8.2,5.3,11.8,2.4,1.5,11.7,21.0,1.2,0.6,1.7,0.093,2.9,1.2,4.1,Unknown,mekhi-mason-1,2,mekhi mason,Mekhi Mason,Wake Forest Demon Deacons,Wake Forest,Demon Deacons,Washington,104.0,5.79,67.9,0.011,13.62,-4.3,72.0,11.18,67.3,0.088,8.52,-1.92,-32.0,5.39,-0.6000000000000085,0.077,-5.1,2.38,0,0,1,0,1,0,0
2024-25,Stanford,ACC,JR,G,35.0,35.0,33.1,4.9,10.8,0.451,1.7,4.2,0.401,3.2,6.6,0.483,0.529,2.2,2.5,0.897,0.6,2.2,2.8,1.3,0.7,0.3,1.1,1.7,13.7,Unknown,ACC,JR,G,35.0,35.0,1159.0,14.9,0.57,0.388,0.23,419.0,2.1,8.2,5.1,7.9,1.3,0.9,8.3,20.4,2.3,0.9,3.2,0.112,2.1,0.0,2.1,Unknown,oziyah-sellers-1,2,oziyah sellers,Oziyah Sellers,St. John's Red Storm,St. John's,Red Storm,Stanford,81.0,9.26,66.3,0.029,5.38,-4.04,14.0,26.06,70.0,-0.017,9.16,-0.2,-67.0,16.799999999999997,3.700000000000003,-0.046,3.7800000000000002,3.84,0,0,1,0,1,0,0
2024-25,North Texas,AAC,SR,G,36.0,36.0,29.6,3.4,8.0,0.422,0.7,1.9,0.343,2.7,6.0,0.447,0.463,1.6,2.1,0.766,0.3,2.7,3.0,3.9,1.3,0.1,2.0,2.1,9.0,Unknown,AAC,SR,G,36.0,36.0,1066.0,14.3,0.502,0.244,0.268,363.0,1.3,11.5,6.4,28.1,2.9,0.5,18.0,20.7,1.2,2.0,3.2,0.12,-0.9,2.0,1.1,Unknown,jasper-floyd-1,4,jasper floyd,Jasper Floyd,West Virginia Mountaineers,West Virginia,Mountaineers,North Texas,71.0,11.3,61.0,-0.012,1.88,1.9,53.0,15.11,64.3,0.023,13.19,0.98,-18.0,3.8099999999999987,3.299999999999997,0.035,11.309999999999999,-0.9199999999999999,0,0,1,0,0,0,1
2024-25,St. John's (NY),Big East,SO,F,10.0,2.0,16.5,2.0,4.3,0.465,1.2,3.2,0.375,0.8,1.1,0.727,0.605,0.5,0.6,0.833,0.5,1.7,2.2,0.7,0.4,0.0,0.3,1.6,5.7,Unknown,Big East,SO,F,10.0,2.0,165.0,14.0,0.622,0.744,0.14,49.0,3.1,11.1,7.0,7.1,1.4,0.0,6.1,13.9,0.4,0.3,0.7,0.177,1.3,2.3,3.6,Unknown,brady-dunlap-1,2,brady dunlap,Brady Dunlap,Saint Louis Billikens,Saint Louis,Billikens,St. John's,14.0,26.06,70.0,-0.017,9.16,-0.2,121.0,3.85,67.8,-0.001,3.43,-0.37,107.0,-22.209999999999997,-2.200000000000003,0.016,-5.73,-0.16999999999999998,0,1,0,0,0,1,0
2024-25,Maryland Eastern Shore,MEAC,JR,G,29.0,28.0,35.2,6.1,13.4,0.454,0.4,1.7,0.26,5.6,11.7,0.482,0.47,5.4,8.2,0.657,1.3,4.6,5.9,3.1,0.9,0.4,3.2,1.5,18.0,Unknown,MEAC,JR,G,29.0,28.0,1020.0,17.6,0.52,0.129,0.616,515.0,4.2,15.6,9.7,21.1,1.5,1.2,15.5,29.5,1.1,0.6,1.7,0.067,0.2,-3.3,-3.1,Unknown,ketron-shaw-1,2,ketron shaw,Ketron Shaw,Old Dominion Monarchs,Old Dominion,Monarchs,Maryland Eastern Shore,358.0,-22.62,65.8,-0.113,-3.06,10.16,282.0,-10.21,66.2,0.033,-3.88,-2.88,-76.0,12.41,0.4000000000000057,0.14600000000000002,-0.8199999999999998,-13.04,0,0,1,0,1,0,0
